Grid_ID,经纬度,City,POP_PE,POP_FL,EMP
836001,"114.550655,22.498564",深圳,0,0,0
837616,"114.550655,22.503063",深圳,0,1,0
836002,"114.555543,22.498564",深圳,0,0,0
837617,"114.555543,22.503063",深圳,0,0,0
839231,"114.550655,22.507563",深圳,0,0,0
839232,"114.555543,22.507563",深圳,0,0,0
840841,"114.526214,22.512063",深圳,0,0,0
842456,"114.526214,22.516562",深圳,0,0,0
840842,"114.531102,22.512063",深圳,0,0,0
842457,"114.531102,22.516562",深圳,0,0,0
844071,"114.526214,22.521062",深圳,0,0,0
845686,"114.526214,22.525562",深圳,0,0,0
844072,"114.531102,22.521062",深圳,0,0,0
845687,"114.531102,22.525562",深圳,0,0,0
840843,"114.53599,22.512063",深圳,0,0,0
842458,"114.53599,22.516562",深圳,0,0,0
844073,"114.53599,22.521062",深圳,0,0,0
845688,"114.53599,22.525562",深圳,0,0,0
847301,"114.526214,22.530061",深圳,5,6,10
848916,"114.526214,22.534561",深圳,0,0,0
847302,"114.531102,22.530061",深圳,0,0,0
848917,"114.531102,22.534561",深圳,0,0,0
850531,"114.526214,22.53906",深圳,0,0,0
852146,"114.526214,22.54356",深圳,0,0,0
850532,"114.531102,22.53906",深圳,0,0,0
852147,"114.531102,22.54356",深圳,0,0,0
847303,"114.53599,22.530061",深圳,0,0,0
848918,"114.53599,22.534561",深圳,0,0,0
850533,"114.53599,22.53906",深圳,0,0,0
852148,"114.53599,22.54356",深圳,0,0,0
840844,"114.540879,22.512063",深圳,0,0,0
842459,"114.540879,22.516562",深圳,0,0,0
840845,"114.545767,22.512063",深圳,0,0,0
842460,"114.545767,22.516562",深圳,0,0,0
844074,"114.540879,22.521062",深圳,0,0,0
845689,"114.540879,22.525562",深圳,0,0,0
844075,"114.545767,22.521062",深圳,0,0,0
845690,"114.545767,22.525562",深圳,0,0,0
840846,"114.550655,22.512063",深圳,0,0,0
842461,"114.550655,22.516562",深圳,0,0,0
840847,"114.555543,22.512063",深圳,0,0,0
842462,"114.555543,22.516562",深圳,0,0,0
844076,"114.550655,22.521062",深圳,0,0,0
845691,"114.550655,22.525562",深圳,0,0,0
844077,"114.555543,22.521062",深圳,0,0,0
845692,"114.555543,22.525562",深圳,0,0,0
847304,"114.540879,22.530061",深圳,0,0,0
848919,"114.540879,22.534561",深圳,0,0,0
847305,"114.545767,22.530061",深圳,0,0,0
848920,"114.545767,22.534561",深圳,0,0,0
850534,"114.540879,22.53906",深圳,0,0,0
852149,"114.540879,22.54356",深圳,0,0,0
850535,"114.545767,22.53906",深圳,0,0,0
852150,"114.545767,22.54356",深圳,0,0,0
847306,"114.550655,22.530061",深圳,0,0,0
848921,"114.550655,22.534561",深圳,0,0,0
847307,"114.555543,22.530061",深圳,0,0,0
848922,"114.555543,22.534561",深圳,0,0,0
850536,"114.550655,22.53906",深圳,0,0,0
852151,"114.550655,22.54356",深圳,0,0,0
850537,"114.555543,22.53906",深圳,0,0,0
852152,"114.555543,22.54356",深圳,0,0,0
831158,"114.560432,22.485065",深圳,0,0,0
832773,"114.560432,22.489564",深圳,0,0,0
834388,"114.560432,22.494064",深圳,0,0,0
832774,"114.56532,22.489564",深圳,0,0,0
834389,"114.56532,22.494064",深圳,0,0,0
832775,"114.570208,22.489564",深圳,0,0,0
834390,"114.570208,22.494064",深圳,0,0,0
836003,"114.560432,22.498564",深圳,0,0,0
837618,"114.560432,22.503063",深圳,0,0,0
839233,"114.560432,22.507563",深圳,0,0,0
836004,"114.56532,22.498564",深圳,0,0,0
837619,"114.56532,22.503063",深圳,0,0,0
836005,"114.570208,22.498564",深圳,211,141,61
837620,"114.570208,22.503063",深圳,0,0,0
839234,"114.56532,22.507563",深圳,0,0,0
839235,"114.570208,22.507563",深圳,0,0,0
832776,"114.575096,22.489564",深圳,0,0,0
834391,"114.575096,22.494064",深圳,487,409,75
836006,"114.575096,22.498564",深圳,0,0,0
837621,"114.575096,22.503063",深圳,0,0,0
836007,"114.579984,22.498564",深圳,0,0,0
837622,"114.579984,22.503063",深圳,0,0,0
839236,"114.575096,22.507563",深圳,0,0,0
839237,"114.579984,22.507563",深圳,0,0,0
836008,"114.584873,22.498564",深圳,0,0,0
837623,"114.584873,22.503063",深圳,0,0,0
839238,"114.584873,22.507563",深圳,0,0,0
840848,"114.560432,22.512063",深圳,0,0,0
842463,"114.560432,22.516562",深圳,0,0,0
844078,"114.560432,22.521062",深圳,0,0,0
845693,"114.560432,22.525562",深圳,0,0,0
840849,"114.56532,22.512063",深圳,0,0,0
842464,"114.56532,22.516562",深圳,0,0,0
840850,"114.570208,22.512063",深圳,0,0,0
842465,"114.570208,22.516562",深圳,0,0,0
844079,"114.56532,22.521062",深圳,0,0,0
845694,"114.56532,22.525562",深圳,0,0,0
844080,"114.570208,22.521062",深圳,0,0,0
845695,"114.570208,22.525562",深圳,0,0,0
847308,"114.560432,22.530061",深圳,0,0,0
848923,"114.560432,22.534561",深圳,0,0,0
850538,"114.560432,22.53906",深圳,0,0,0
852153,"114.560432,22.54356",深圳,0,0,0
847309,"114.56532,22.530061",深圳,0,0,0
848924,"114.56532,22.534561",深圳,0,0,0
847310,"114.570208,22.530061",深圳,0,0,0
848925,"114.570208,22.534561",深圳,0,0,0
850539,"114.56532,22.53906",深圳,0,0,0
852154,"114.56532,22.54356",深圳,0,0,0
850540,"114.570208,22.53906",深圳,0,0,0
852155,"114.570208,22.54356",深圳,0,0,0
840851,"114.575096,22.512063",深圳,0,0,0
842466,"114.575096,22.516562",深圳,0,0,0
840852,"114.579984,22.512063",深圳,0,0,0
842467,"114.579984,22.516562",深圳,0,0,0
844081,"114.575096,22.521062",深圳,0,0,0
845696,"114.575096,22.525562",深圳,0,0,0
844082,"114.579984,22.521062",深圳,0,0,0
845697,"114.579984,22.525562",深圳,0,0,0
840853,"114.584873,22.512063",深圳,0,0,0
842468,"114.584873,22.516562",深圳,0,0,0
844083,"114.584873,22.521062",深圳,0,0,0
845698,"114.584873,22.525562",深圳,0,0,0
847311,"114.575096,22.530061",深圳,0,0,0
848926,"114.575096,22.534561",深圳,0,0,0
847312,"114.579984,22.530061",深圳,0,0,0
848927,"114.579984,22.534561",深圳,0,0,0
850541,"114.575096,22.53906",深圳,0,0,0
852156,"114.575096,22.54356",深圳,0,0,0
850542,"114.579984,22.53906",深圳,0,0,0
852157,"114.579984,22.54356",深圳,0,0,0
847313,"114.584873,22.530061",深圳,0,0,0
848928,"114.584873,22.534561",深圳,0,0,0
850543,"114.584873,22.53906",深圳,0,0,0
852158,"114.584873,22.54356",深圳,0,0,0
836009,"114.589761,22.498564",深圳,0,0,0
837624,"114.589761,22.503063",深圳,0,0,0
837625,"114.594649,22.503063",深圳,0,0,0
839239,"114.589761,22.507563",深圳,0,0,0
839240,"114.594649,22.507563",深圳,0,0,0
837626,"114.599537,22.503063",深圳,0,0,0
837627,"114.604426,22.503063",深圳,0,0,0
839241,"114.599537,22.507563",深圳,0,0,0
839242,"114.604426,22.507563",深圳,0,0,0
837628,"114.609314,22.503063",深圳,0,0,0
839243,"114.609314,22.507563",深圳,0,0,0
839244,"114.614202,22.507563",深圳,0,0,0
840854,"114.589761,22.512063",深圳,0,0,0
842469,"114.589761,22.516562",深圳,0,0,0
840855,"114.594649,22.512063",深圳,0,0,0
842470,"114.594649,22.516562",深圳,0,0,0
844084,"114.589761,22.521062",深圳,0,0,0
845699,"114.589761,22.525562",深圳,0,0,0
844085,"114.594649,22.521062",深圳,0,0,0
845700,"114.594649,22.525562",深圳,0,0,0
840856,"114.599537,22.512063",深圳,0,0,0
842471,"114.599537,22.516562",深圳,0,0,0
840857,"114.604426,22.512063",深圳,0,0,0
842472,"114.604426,22.516562",深圳,0,0,0
844086,"114.599537,22.521062",深圳,0,0,0
845701,"114.599537,22.525562",深圳,0,0,0
844087,"114.604426,22.521062",深圳,0,0,0
845702,"114.604426,22.525562",深圳,0,0,0
847314,"114.589761,22.530061",深圳,0,0,0
848929,"114.589761,22.534561",深圳,0,0,0
847315,"114.594649,22.530061",深圳,0,0,0
848930,"114.594649,22.534561",深圳,0,0,0
850544,"114.589761,22.53906",深圳,0,0,0
852159,"114.589761,22.54356",深圳,0,0,0
850545,"114.594649,22.53906",深圳,2,3,2
847316,"114.599537,22.530061",深圳,0,0,0
848931,"114.599537,22.534561",深圳,0,0,0
847317,"114.604426,22.530061",深圳,0,0,0
850546,"114.599537,22.53906",深圳,7,5,6
852161,"114.599537,22.54356",深圳,0,0,0
840858,"114.609314,22.512063",深圳,0,0,0
842473,"114.609314,22.516562",深圳,0,0,0
840859,"114.614202,22.512063",深圳,0,0,0
842474,"114.614202,22.516562",深圳,0,0,0
844088,"114.609314,22.521062",深圳,0,0,0
845703,"114.609314,22.525562",深圳,0,0,0
844089,"114.614202,22.521062",深圳,0,0,0
840860,"114.61909,22.512063",深圳,0,0,0
842475,"114.61909,22.516562",深圳,0,0,0
868249,"114.296467,22.588557",深圳,0,0,0
869864,"114.296467,22.593056",深圳,23,12,9
869865,"114.301355,22.593056",深圳,1273,1423,387
871479,"114.296467,22.597556",深圳,910,1073,651
871480,"114.301355,22.597556",深圳,2343,2965,1371
873094,"114.296467,22.602055",深圳,1067,482,395
874709,"114.296467,22.606555",深圳,1126,657,402
873095,"114.301355,22.602055",深圳,1314,664,682
874710,"114.301355,22.606555",深圳,55,53,205
873096,"114.306243,22.602055",深圳,2007,3522,1019
874711,"114.306243,22.606555",深圳,672,427,315
873097,"114.311131,22.602055",深圳,1406,4771,871
874712,"114.311131,22.606555",深圳,33,16,50
873098,"114.31602,22.602055",深圳,43,11,12
874713,"114.31602,22.606555",深圳,0,0,0
873099,"114.320908,22.602055",深圳,1644,1848,731
874714,"114.320908,22.606555",深圳,501,664,320
874715,"114.325796,22.606555",深圳,432,689,369
874716,"114.330684,22.606555",深圳,45,194,27
873102,"114.335572,22.602055",深圳,0,7,0
874717,"114.335572,22.606555",深圳,0,0,0
874718,"114.340461,22.606555",深圳,0,0,0
874719,"114.345349,22.606555",深圳,3,58,0
874720,"114.350237,22.606555",深圳,0,0,0
874721,"114.355125,22.606555",深圳,1,1,0
876324,"114.296467,22.611055",深圳,28,395,75
877939,"114.296467,22.615554",深圳,0,0,4
876325,"114.301355,22.611055",深圳,263,639,168
877940,"114.301355,22.615554",深圳,315,142,57
879554,"114.296467,22.620054",深圳,42,54,12
881169,"114.296467,22.624554",深圳,0,0,0
879555,"114.301355,22.620054",深圳,524,217,111
881170,"114.301355,22.624554",深圳,0,0,0
876326,"114.306243,22.611055",深圳,3,0,4
877941,"114.306243,22.615554",深圳,130,30,34
876327,"114.311131,22.611055",深圳,0,0,0
877942,"114.311131,22.615554",深圳,0,0,0
879556,"114.306243,22.620054",深圳,0,0,0
881171,"114.306243,22.624554",深圳,0,0,0
879557,"114.311131,22.620054",深圳,0,0,0
881172,"114.311131,22.624554",深圳,0,0,0
882784,"114.296467,22.629053",深圳,0,0,0
884399,"114.296467,22.633553",深圳,0,0,0
882785,"114.301355,22.629053",深圳,0,0,0
884400,"114.301355,22.633553",深圳,0,0,0
886014,"114.296467,22.638053",深圳,0,0,0
887629,"114.296467,22.642552",深圳,0,0,0
886015,"114.301355,22.638053",深圳,0,0,0
887630,"114.301355,22.642552",深圳,0,0,0
882786,"114.306243,22.629053",深圳,0,0,0
884401,"114.306243,22.633553",深圳,66,50,14
882787,"114.311131,22.629053",深圳,0,0,0
884402,"114.311131,22.633553",深圳,0,0,0
886016,"114.306243,22.638053",深圳,0,0,0
887631,"114.306243,22.642552",深圳,0,0,0
886017,"114.311131,22.638053",深圳,0,0,0
887632,"114.311131,22.642552",深圳,0,0,0
876328,"114.31602,22.611055",深圳,0,0,0
877943,"114.31602,22.615554",深圳,0,0,0
879558,"114.31602,22.620054",深圳,0,0,0
881173,"114.31602,22.624554",深圳,0,0,0
876329,"114.320908,22.611055",深圳,0,0,0
877944,"114.320908,22.615554",深圳,0,0,0
876330,"114.325796,22.611055",深圳,179,137,87
877945,"114.325796,22.615554",深圳,0,0,0
879559,"114.320908,22.620054",深圳,0,0,0
881174,"114.320908,22.624554",深圳,0,0,0
879560,"114.325796,22.620054",深圳,0,0,0
881175,"114.325796,22.624554",深圳,0,0,0
882788,"114.31602,22.629053",深圳,0,0,0
884403,"114.31602,22.633553",深圳,0,0,0
886018,"114.31602,22.638053",深圳,12,8,0
887633,"114.31602,22.642552",深圳,0,0,0
882789,"114.320908,22.629053",深圳,0,0,0
884404,"114.320908,22.633553",深圳,0,0,0
882790,"114.325796,22.629053",深圳,0,0,0
884405,"114.325796,22.633553",深圳,0,0,0
886019,"114.320908,22.638053",深圳,0,0,0
887634,"114.320908,22.642552",深圳,0,0,0
886020,"114.325796,22.638053",深圳,74,40,11
887635,"114.325796,22.642552",深圳,0,0,0
889244,"114.296467,22.647052",深圳,0,0,0
889245,"114.301355,22.647052",深圳,0,0,0
890859,"114.296467,22.651551",深圳,0,0,0
892474,"114.296467,22.656051",深圳,0,0,0
890860,"114.301355,22.651551",深圳,0,0,0
892475,"114.301355,22.656051",深圳,0,0,0
889246,"114.306243,22.647052",深圳,0,0,0
889247,"114.311131,22.647052",深圳,1,1,3
890861,"114.306243,22.651551",深圳,0,0,0
892476,"114.306243,22.656051",深圳,0,0,0
890862,"114.311131,22.651551",深圳,20,2,5
892477,"114.311131,22.656051",深圳,0,0,0
894089,"114.296467,22.660551",深圳,0,0,0
895704,"114.296467,22.66505",深圳,0,1,0
894090,"114.301355,22.660551",深圳,0,0,0
895705,"114.301355,22.66505",深圳,1227,354,1295
897319,"114.296467,22.66955",深圳,1469,478,792
898934,"114.296467,22.67405",深圳,0,0,0
897320,"114.301355,22.66955",深圳,2058,583,920
898935,"114.301355,22.67405",深圳,112,33,28
894091,"114.306243,22.660551",深圳,0,0,0
895706,"114.306243,22.66505",深圳,1381,368,517
894092,"114.311131,22.660551",深圳,0,0,0
895707,"114.311131,22.66505",深圳,0,0,0
897321,"114.306243,22.66955",深圳,2615,616,860
898936,"114.306243,22.67405",深圳,2867,673,1107
897322,"114.311131,22.66955",深圳,530,131,182
898937,"114.311131,22.67405",深圳,910,290,770
889248,"114.31602,22.647052",深圳,0,0,0
890863,"114.31602,22.651551",深圳,0,0,0
892478,"114.31602,22.656051",深圳,0,0,0
889249,"114.320908,22.647052",深圳,0,0,0
889250,"114.325796,22.647052",深圳,0,0,0
890864,"114.320908,22.651551",深圳,0,0,0
892479,"114.320908,22.656051",深圳,0,0,0
890865,"114.325796,22.651551",深圳,0,0,0
892480,"114.325796,22.656051",深圳,0,0,0
894093,"114.31602,22.660551",深圳,0,0,0
895708,"114.31602,22.66505",深圳,790,205,186
897323,"114.31602,22.66955",深圳,0,0,0
898938,"114.31602,22.67405",深圳,0,0,0
894094,"114.320908,22.660551",深圳,0,0,0
895709,"114.320908,22.66505",深圳,0,0,0
894095,"114.325796,22.660551",深圳,0,0,0
895710,"114.325796,22.66505",深圳,0,0,0
897324,"114.320908,22.66955",深圳,1,15,469
898939,"114.320908,22.67405",深圳,2062,479,309
897325,"114.325796,22.66955",深圳,1771,831,1840
898940,"114.325796,22.67405",深圳,838,216,436
876331,"114.330684,22.611055",深圳,0,0,0
877946,"114.330684,22.615554",深圳,0,0,0
876332,"114.335572,22.611055",深圳,0,0,0
877947,"114.335572,22.615554",深圳,0,0,0
879561,"114.330684,22.620054",深圳,0,0,0
881176,"114.330684,22.624554",深圳,0,0,0
879562,"114.335572,22.620054",深圳,0,0,0
881177,"114.335572,22.624554",深圳,0,0,0
876333,"114.340461,22.611055",深圳,0,0,0
877948,"114.340461,22.615554",深圳,0,0,0
879563,"114.340461,22.620054",深圳,0,0,0
881178,"114.340461,22.624554",深圳,0,0,0
882791,"114.330684,22.629053",深圳,0,0,0
884406,"114.330684,22.633553",深圳,0,0,0
882792,"114.335572,22.629053",深圳,0,0,0
884407,"114.335572,22.633553",深圳,0,0,0
886021,"114.330684,22.638053",深圳,0,0,0
887636,"114.330684,22.642552",深圳,0,0,0
886022,"114.335572,22.638053",深圳,0,0,0
887637,"114.335572,22.642552",深圳,3,5,1
882793,"114.340461,22.629053",深圳,0,0,0
884408,"114.340461,22.633553",深圳,0,0,0
886023,"114.340461,22.638053",深圳,0,0,0
887638,"114.340461,22.642552",深圳,1,0,0
876334,"114.345349,22.611055",深圳,24,5,7
877949,"114.345349,22.615554",深圳,481,205,135
876335,"114.350237,22.611055",深圳,0,0,0
877950,"114.350237,22.615554",深圳,1083,901,335
879564,"114.345349,22.620054",深圳,0,0,0
881179,"114.345349,22.624554",深圳,0,0,0
879565,"114.350237,22.620054",深圳,0,0,0
881180,"114.350237,22.624554",深圳,0,0,0
876336,"114.355125,22.611055",深圳,191,243,109
877951,"114.355125,22.615554",深圳,0,0,0
876337,"114.360014,22.611055",深圳,275,330,222
877952,"114.360014,22.615554",深圳,1412,960,597
879566,"114.355125,22.620054",深圳,0,0,0
881181,"114.355125,22.624554",深圳,0,0,0
879567,"114.360014,22.620054",深圳,0,0,0
881182,"114.360014,22.624554",深圳,0,0,0
882794,"114.345349,22.629053",深圳,0,0,0
884409,"114.345349,22.633553",深圳,0,0,0
882795,"114.350237,22.629053",深圳,0,0,0
884410,"114.350237,22.633553",深圳,0,0,0
886024,"114.345349,22.638053",深圳,0,0,0
887639,"114.345349,22.642552",深圳,0,0,0
886025,"114.350237,22.638053",深圳,9,6,1
887640,"114.350237,22.642552",深圳,0,0,0
882796,"114.355125,22.629053",深圳,0,0,0
884411,"114.355125,22.633553",深圳,0,0,0
882797,"114.360014,22.629053",深圳,0,0,0
884412,"114.360014,22.633553",深圳,0,0,0
886026,"114.355125,22.638053",深圳,0,0,0
887641,"114.355125,22.642552",深圳,0,0,0
886027,"114.360014,22.638053",深圳,0,0,0
887642,"114.360014,22.642552",深圳,7,3,1
889251,"114.330684,22.647052",深圳,0,0,0
889252,"114.335572,22.647052",深圳,0,0,0
890866,"114.330684,22.651551",深圳,0,0,0
892481,"114.330684,22.656051",深圳,0,0,0
890867,"114.335572,22.651551",深圳,2,3,1
892482,"114.335572,22.656051",深圳,0,4,0
889253,"114.340461,22.647052",深圳,4,2,2
890868,"114.340461,22.651551",深圳,0,0,0
892483,"114.340461,22.656051",深圳,5,71,1
894096,"114.330684,22.660551",深圳,0,0,0
895711,"114.330684,22.66505",深圳,0,0,0
894097,"114.335572,22.660551",深圳,0,0,0
895712,"114.335572,22.66505",深圳,0,0,0
897326,"114.330684,22.66955",深圳,0,0,0
898941,"114.330684,22.67405",深圳,0,0,0
897327,"114.335572,22.66955",深圳,0,0,0
898942,"114.335572,22.67405",深圳,2162,524,1098
894098,"114.340461,22.660551",深圳,0,0,0
895713,"114.340461,22.66505",深圳,0,0,0
897328,"114.340461,22.66955",深圳,0,0,0
898943,"114.340461,22.67405",深圳,29,9,37
889254,"114.345349,22.647052",深圳,0,0,0
889255,"114.350237,22.647052",深圳,0,0,0
890869,"114.345349,22.651551",深圳,0,0,0
892484,"114.345349,22.656051",深圳,65,21,20
890870,"114.350237,22.651551",深圳,0,0,0
892485,"114.350237,22.656051",深圳,0,0,0
889256,"114.355125,22.647052",深圳,0,0,0
889257,"114.360014,22.647052",深圳,0,0,0
890871,"114.355125,22.651551",深圳,0,0,0
892486,"114.355125,22.656051",深圳,0,0,0
890872,"114.360014,22.651551",深圳,0,0,0
892487,"114.360014,22.656051",深圳,0,0,0
894099,"114.345349,22.660551",深圳,0,0,0
895714,"114.345349,22.66505",深圳,0,0,0
894100,"114.350237,22.660551",深圳,0,0,0
895715,"114.350237,22.66505",深圳,0,0,0
897329,"114.345349,22.66955",深圳,470,199,636
898944,"114.345349,22.67405",深圳,0,0,0
897330,"114.350237,22.66955",深圳,0,0,0
898945,"114.350237,22.67405",深圳,3177,841,2117
894101,"114.355125,22.660551",深圳,0,0,0
895716,"114.355125,22.66505",深圳,0,0,0
894102,"114.360014,22.660551",深圳,0,0,0
895717,"114.360014,22.66505",深圳,3536,852,994
897331,"114.355125,22.66955",深圳,0,0,0
898946,"114.355125,22.67405",深圳,1828,449,160
897332,"114.360014,22.66955",深圳,16,7,91
898947,"114.360014,22.67405",深圳,78,56,239
874734,"114.418673,22.606555",深圳,733,649,173
874735,"114.423561,22.606555",深圳,90,48,58
877953,"114.364902,22.615554",深圳,0,0,0
879568,"114.364902,22.620054",深圳,0,0,0
881183,"114.364902,22.624554",深圳,0,0,0
877954,"114.36979,22.615554",深圳,9,71,0
877955,"114.374678,22.615554",深圳,0,0,0
879569,"114.36979,22.620054",深圳,0,0,0
881184,"114.36979,22.624554",深圳,0,0,0
879570,"114.374678,22.620054",深圳,310,778,131
881185,"114.374678,22.624554",深圳,0,0,0
882798,"114.364902,22.629053",深圳,0,0,0
884413,"114.364902,22.633553",深圳,0,0,0
